z,temp,oxygen,solidflux,phi,density,temp_grad,xi_grad,j_grad,temp_fluc,xi_fluc,phi_fluc,density_fluc
1257863.6363636362,5694.866714912097,0.021812008559189223,-2.0730249557924982e-07,0.0038479304578786576,12173.068650306886,-0.0012065759938916178,2.5621126644379357e-08,4.311295835330558e-13,-17.90293891217295,45.52578552917876,3.366655838757581,30.989502455763393
1259378.787878788,5693.041969959154,0.02185067618240736,-2.0664628447090154e-07,0.0038384370065798457,12172.06500410525,-0.0012021017252945645,2.5420719437754316e-08,4.3512713649845305e-13,-17.682413294446658,45.01174538177764,3.360322878570878,30.689654965901855
1260893.9393939395,5691.223937913154,0.021889042854689518,-2.0598374808751607e-07,0.003828875313855244,12171.06301743601,-0.0011977155713346602,2.5223900475304534e-08,4.394820422156463e-13,-17.462698950618208,44.50170601980409,3.35390506346459,30.392912132650473
1262409.090909091,5689.412482421158,0.021927114147389445,-2.0531433065508754e-07,0.003819238974405926,12170.062627289843,-0.0011934213235997458,2.503084908745871e-08,4.442134012720986e-13,-17.24377940204686,43.99559337872396,3.3473970726884565,30.099211049365554
1263924.2424242424,5687.607461223295,0.02196489591113786,-2.0463744660690706e-07,0.003809521226409106,12169.063767352094,-0.0011892229897185263,2.4841754687063042e-08,4.493414499351513e-13,-17.02563745622283,43.49332968134726,3.340793272875361,29.80848549799979
1265439.393939394,5685.808725815848,0.022002394291570998,-2.039524788144651e-07,0.003799714929158556,12168.066367814703,-0.0011851248061303262,2.465681737165009e-08,4.548876245475658e-13,-16.808255166049374,42.99483322873591,3.334087698337096,29.52066576102363
1266954.5454545454,5684.01612109444,0.022039615745997405,-2.032587767181529e-07,0.0037898125392791995,12167.07035517677,-0.001181131251577592,2.4476248560376944e-08,4.608746294944111e-13,-16.591613786721254,42.50001817863838,3.3272740300817563,29.23567842199888
1268469.696969697,5682.229484976208,0.02207656706105741,-2.0255565435212459e-07,0.003779806085415619,12166.075652033105,-0.001177247061361609,2.4300271667616327e-08,4.673265089221411e-13,-16.37569373006374,42.00879431072807,3.3203455734609433,28.953446154125274
1269984.8484848484,5680.448647999769,0.022113255371432536,-2.0184238825755005e-07,0.0037696871412881165,12165.082176850021,-0.0011734772424029593,2.41291228152464e-08,4.74268722398179e-13,-16.160474516186373,41.52106677788395,3.3132952343490722,28.673887496046653
1271500.0,5678.673432901738,0.022149688179664315,-2.011182152781351e-07,0.0037594467970006287,12164.089843727663,-0.0011698270891508777,2.3963051585817304e-08,4.817282247064446e-13,-15.945934722305209,41.03673584272275,3.306115493748267,28.396916614165804
1273015.1515151514,5676.903654168466,0.022185873377146958,-2.003823302314564e-07,0.0037490756284750608,12163.098562148012,-0.0011663022003880752,2.380232181889639e-08,4.897335499811959e-13,-15.732051928567904,40.55569659852653,3.2987983807031953,28.122443050661822
1274530.3030303032,5675.1391175615945,0.02222181926636115,-1.9963388344941924e-07,0.00373856366487709,12162.108236707745,-0.0011629084969788789,2.3647212452970213e-08,4.983149003888489e-13,-15.518802660716329,40.077838673670655,3.2913354434010844,27.85037145635541
1276045.4545454546,5673.379619615994,0.02225753458441856,-1.9887197818075785e-07,0.003727900353886378,12161.118766835069,-0.0011596522406121137,2.3498018415459472e-08,5.075042395740896e-13,-15.306162329410943,39.60304591862747,3.283717718320637,27.580601307537165
1277560.6060606062,5671.624947108501,0.022293028527994252,-1.9809566784819477e-07,0.003717074524651821,12160.13004648952,-0.001156540053591353,2.3355051563478642e-08,5.17335391093363e-13,-15.09410516602603,39.13119607451971,3.2759356972819718,27.31302660577565
1279075.7575757576,5669.874876495845,0.022328310779723696,-1.9730395315256394e-07,0.0037060743482590537,12159.141963843775,-0.001153578939728363,2.321864167813793e-08,5.278441420651031e-13,-14.882604154721319,38.66216042220321,3.2679792922366833,27.04753555971857
1280590.9090909092,5668.129173320054,0.02236339153614914,-1.9649577901576843e-07,0.0036948872955210074,12158.154400946323,-0.001150776306397696,2.3089137515304888e-08,5.390683522719296e-13,-14.671630960584292,38.195803410753385,3.2598377976216644,26.784010247790757
1282106.0606060605,5666.387591579516,0.022398281537302726,-1.9567003135413416e-07,0.0036835000918859218,12157.167233363949,-0.0011481399878136938,2.296690791591875e-08,5.510480689552821e-13,-14.461155853620191,37.73198226419263,3.2514998500844765,26.522326260656918
1283621.2121212122,5664.64987306381,0.022432992098018814,-1.9482553367339678e-07,0.003671898669238718,12156.180329802735,-0.0011456782695922277,2.2852342979027175e-08,5.638256475480843e-13,-14.251147628365352,37.27054656523026,3.2429533853703076,26.262352322235216
1285136.3636363635,5662.91574665031,0.022467535141073497,-1.9396104347609432e-07,0.0036600681143494655,12155.19355170633,-0.0011433999146640231,2.274585530095011e-08,5.77445878594436e-13,-14.041573518879133,36.81133781471197,3.234185592139346,26.003949887972183
1286651.5151515151,5661.184927560459,0.022501923232253862,-1.9307524847178774e-07,0.003647992613699428,12154.206752830123,-0.0011413141906079591,2.264788128407895e-08,5.919561211085219e-13,-13.832399108863001,36.35418896541555,3.2251828624609775,25.746972719013527
1288166.6666666667,5659.457116573501,0.02253616961746552,-1.9216676258023598e-07,0.003635655394389694,12153.219778789855,-0.0011394308984754601,2.2558882518980573e-08,6.074064426268758e-13,-13.62358823663746,35.89892392875044,3.2159307387066023,25.491266430819586
1289681.8181818184,5657.731999195374,0.02257028826199166,-1.9123412171708432e-07,0.0036230386608056644,12152.232466583133,-0.0011377604031807143,2.2479347243678e-08,6.238497662081642e-13,-13.415102894700706,35.44535705285526,3.2064138565324045,25.236668014686956
1291196.9696969697,5656.009244780317,0.02260429389202474,-1.9027577935142634e-07,0.0036101235266793297,12151.244644082213,-0.0011363136655330177,2.240979188409684e-08,6.413420246339124e-13,-13.206903123572049,34.99329257048297,3.196615883613049,24.983005330523973
1292712.1212121213,5654.288505602649,0.022638202038596105,-1.8929010182413436e-07,0.003596889942152633,12150.256129496283,-0.0011351022759909896,2.2350762679868924e-08,6.599423220604787e-13,-12.998946899613735,34.54252401500919,3.1865194537499617,24.73009656914542
1294227.2727272727,5652.569415876049,0.02267202908403614,-1.882753634154269e-07,0.003583316615401949,12149.266730801415,-0.0011341384902210233,2.230283739985848e-08,6.797131033672468e-13,-12.791190016508592,34.09283360279932,3.176106095936075,24.477749682226797
1295742.4242424243,5650.851590717543,0.02270579231110464,-1.872297411498975e-07,0.003569380928336573,12148.276245136201,-0.001133435266544543,2.226662715193152e-08,7.007203314388477e-13,-12.583585960054506,33.643991580078605,3.165356157913283,24.225761777937382
1297257.5757575757,5649.1346250532615,0.022739509954937797,-1.861513093267533e-07,0.0035550588458276708,12147.28445816095,-0.0011330063053611962,2.2242778291672078e-08,7.230336726083185e-13,-12.376085775922038,33.195755532358845,3.15424872370429,23.9739184801411
1298772.7272727273,5647.418092462913,0.02277320125796515,-1.850380337627915e-07,0.0035403248178623287,12146.291143378196,-0.0011328660906377056,2.223197443493341e-08,7.46726690475065e-13,-12.16863793000617,32.74786965438243,3.1427615245406644,23.72199324891692
1300287.8787878787,5645.701543959777,0.022806886527957298,-1.8388776573520676e-07,0.003525151673943864,12145.296061412157,-0.0011330299335539065,2.2234938579272476e-08,7.718770482936213e-13,-11.96118816098477,32.30006397844708,3.130870842537878,23.469746660000187
1301803.0303030303,5643.9845067028755,0.022840587199374054,-1.8269823561118424e-07,0.0035095105089782484,12144.298959244483,-0.001133514018399429,2.2252435339487304e-08,7.985667201084734e-13,-11.75367932468056,31.852053558854973,3.1185514063894053,23.21692564056382
1303318.1818181819,5642.266482637819,0.022874325898190034,-1.8146704615083902e-07,0.003493370559789186,12143.29956940366,-0.0011343354508165256,2.2285273302661225e-08,8.268822107835069e-13,-11.546051229803993,31.403537610133462,3.10577627825795,22.963262658587418
1304833.3333333335,5640.546947062752,0.02290812651038127,-1.8019166546997256e-07,0.003476699071295076,12142.297609104995,-0.0011355123084855227,2.2334307508264425e-08,8.569147850439861e-13,-11.338240464643553,30.954198596586803,3.092516730936033,22.708474862879285
1306348.4848484849,5638.825347115559,0.022942014254269245,-1.7886941964892197e-07,0.003459461151252078,12141.29277933811,-0.0011370636943496334,2.240044205898524e-08,8.887607056114612e-13,-11.1301802142399,30.503701270568165,3.0787421142238003,22.452263170552065
1307863.6363636365,5637.1011001784655,0.02297601575692265,-1.7749748497369352e-07,0.0034416196123178396,12140.284763898464,-0.0011390097924780579,2.24846328681861e-08,9.225214804685597e-13,-10.92180006757779,30.051691656808977,3.064419709327265,22.19431129855845
1309378.7878787878,5635.373592195918,0.023010159134829542,-1.760728797955046e-07,0.0034231348000146136,12139.273228359256,-0.0011413719266646308,2.2587890549935782e-08,9.58304119239383e-13,-10.713025814297142,29.597795979978233,3.049514569910851,21.93428473559194
1310893.9393939395,5633.6421759015575,0.023044474079059886,-1.7459245599503408e-07,0.0034039644049659516,12138.25781897971,-0.0011441726218591778,2.2711283457714014e-08,9.962213986128643e-13,-10.503779230417434,29.141619532547814,3.0339893482409424,21.671829650371322
1312409.0909090908,5631.906168949904,0.02307899194514919,-1.7305289003777222e-07,0.0033840632575374624,12137.238161545389,-0.001147435668527354,2.285594087798094e-08,1.036392136667918e-12,-10.293977852546535,28.68274547989601,3.017804104622826,21.4065717319723
1313924.2424242424,5630.164851948254,0.023113745847941895,-1.7145067360706957e-07,0.003363383102723674,12136.21386013589,-0.0011511861900320613,2.3023056384860883e-08,1.0789414758819113e-12,-10.083534740030089,28.22073359947749,3.0009160980562912,21.138114957503692
1315439.3939393938,5628.4174663841195,0.02314877076164343,-1.6978210380202848e-07,0.003341872352782316,12135.184495814694,-0.0011554507131276324,2.3213891362296605e-08,1.1240011745154611e-12,-9.872358224476397,27.75511895074974,2.9832795557081755,20.86604028198152
1316954.5454545454,5626.663212443477,0.02318410362533991,-1.6804327288779876e-07,0.003319475814706432,12134.149625235583,-0.0011602572416519084,2.342977869996799e-08,1.171709905966447e-12,-9.66035164608589,27.28541047241423,2.9648454184066324,20.589904244734974
1318469.696969697,5624.901246714852,0.023219783454254187,-1.6623005758658987e-07,0.003296134389133391,12133.108779159336,-0.0011656353334971114,2.3672126669311455e-08,1.2222135655730005e-12,-9.447413076182853,26.811089503398996,2.945561058891892,20.30923748610803
1319984.8484848486,5623.130679774284,0.02325585145701308,-1.6433810789856044e-07,0.0032717847366952164,12132.06146087383,-0.001171616180934177,2.394242298594794e-08,1.2756655842185986e-12,-9.233435025351806,26.331608223930278,2.9253699689902963,20.023543167568768
1321500.0,5621.350573645974,0.023292351159216965,-1.6236283544295902e-07,0.003246358907094869,12131.007144509798,-0.0011782326943542696,2.4242239064611918e-08,1.3322272479508047e-12,-9.018304136549709,25.846388012821418,2.904211411192353,19.732295287464062
1323015.1515151516,5619.559939133452,0.02332932853360484,-1.602994013109549e-07,0.0032197839253092263,12129.945273243588,-0.0011855195894846923,2.4573234472683864e-08,1.3920680226668373e-12,-8.801900862569447,25.35481771708276,2.8820200292740727,19.434936883787387
1324530.303030303,5617.757733015922,0.023366832137121343,-1.5814270342340564e-07,0.0031919813282406746,12128.87525737713,-0.0011935134781230132,2.493716158815757e-08,1.4553658827444237e-12,-8.58409912721063,24.856251829778518,2.858725411575758,19.130878114143645
1326045.4545454546,5615.942855104459,0.023404913255200617,-1.5588736338850195e-07,0.0031628666438003566,12127.796472283895,-0.0012022529624180428,2.533587046755037e-08,1.5223076423038612e-12,-8.364765969512352,24.35000857194392,2.834251599282367,18.819494201713937
1327560.606060606,5614.114145152644,0.02344362605358629,-1.5352771285656335e-07,0.003132348802745127,12126.708256208032,-0.0012117787327113891,2.5771313928987895e-08,1.5930892875743152e-12,-8.143761170394631,23.835367874318937,2.808516530476234,18.50012323440054
