1217.5
1267.43
1317.76
1368.09
1418.42
1468.76
1519.09
1569.42
1619.75
1670.08
1720.41
1770.74
1821.07
1871.4
1921.74
1972.07
2022.4
2072.73
2123.06
2173.39
2223.72
2274.05
2324.38
2374.72
2425.05
2475.38
2525.71
2576.04
2626.37
2676.7
2727.03
2777.36
2827.7
2878.03
2928.36
2978.69
3029.02
3079.35
3129.68
3180.01
3230.34
3280.68
3331.01
3381.34
3431.67
3479.5
