3.6385240000000000e+11 
3.6361310000000000e+11 
3.6289560000000000e+11 
3.6170110000000000e+11 
3.6003150000000000e+11 
3.5788940000000000e+11 
3.5527830000000000e+11 
3.5220240000000000e+11 
3.4866650000000000e+11 
3.4467640000000000e+11 
3.4023830000000000e+11 
3.3535960000000000e+11 
3.3004800000000000e+11 
3.2885130000000000e+11 
3.2885020000000000e+11 
3.2454230000000000e+11 
3.1874930000000000e+11 
3.1261590000000000e+11 
3.0614610000000000e+11 
2.9934570000000000e+11 
2.9222210000000000e+11 
2.8478390000000000e+11 
2.7704070000000000e+11 
2.6900350000000000e+11 
2.6068380000000003e+11 
2.5209420000000000e+11 
2.4324840000000000e+11 
2.3416030000000000e+11 
2.2484530000000000e+11 
2.1531890000000000e+11 
2.0559780000000000e+11 
1.9569910000000000e+11 
1.8564090000000000e+11 
1.7544180000000000e+11 
1.6512090000000000e+11 
1.5469820000000000e+11 
1.4419410000000000e+11 
1.3575100000000000e+11 
