z,temp,oxygen,solidflux,phi,density,temp_grad,xi_grad,j_grad,temp_fluc,xi_fluc,phi_fluc,density_fluc
1260632.0613542837,429.6827552688205,-2.661791803917442,-6.691913433182303e-07,0.007765049184672032,48209.827499737214,0.014564326967299871,-0.000114225019234493,5.308279166663358e-11,618.4095184917398,35720.85270049468,-270.2268218552758,36069.03539713114
1260650.7669285447,429.95551551762014,-2.6502506656821807,-6.739246711287621e-07,0.007797902387786414,48056.41318540955,0.01459886153056245,-0.00011435000028391525,5.371842918817004e-11,618.3765546398542,35567.42696842518,-270.17372760029275,35915.629795464745
1260669.472502806,430.22874441377746,-2.6455471988102386,-6.767762394761723e-07,0.007817628020956594,47993.64982295503,0.014619279389727118,-0.00011436425045990316,5.401620826791749e-11,618.3435341506026,35504.8999599636,-270.3683482224351,35852.87514589177
1260688.178077067,430.5024389745279,-2.6409308340610846,-6.7960424855487e-07,0.007837157059699049,47932.044502116085,0.014639519777590971,-0.00011437674326324373,5.431038247730602e-11,618.3104573844604,35443.53087082342,-270.562790053235,35791.27853815465
1260706.8836513283,430.77659844521355,-2.6295512800776617,-6.842855076139283e-07,0.007869447882761367,47780.80068762507,0.014673661156033078,-0.00011449698119387643,5.494654606465704e-11,618.27732443263,35292.25320956147,-270.48709700837594,35640.043436985725
1260725.5892255893,431.05122238269166,-2.6249364969417504,-6.871010207821778e-07,0.007888804135282125,47719.22937512511,0.014693805998261318,-0.00011450785404467314,5.5242061311861594e-11,618.2441353486668,35230.90514609179,-270.6684434123233,35578.48083802813
1260744.2947998503,431.32630974537886,-2.6204225002043473,-6.898822646765802e-07,0.007907892638559493,47658.99879175448,0.01471369305501065,-0.00011451636087265444,5.553240546162267e-11,618.2108902584488,35170.896918144266,-270.8488399825867,35518.25896842013
1260763.0003741113,431.6018564814611,-2.609229727466707,-6.944914703738953e-07,0.007939495101301658,47510.26110663534,0.014747291404472024,-0.0001146307424902753,5.616606403530218e-11,618.1775896516494,35022.1022918124,-270.74988418014567,35369.529997283906
1260781.7059483726,431.8778576258882,-2.604716940223209,-6.972600978642038e-07,0.007958414997993645,47450.05913046903,0.014767082047853037,-0.00011463765479672339,5.645764480351917e-11,618.1442341283092,34962.11014265052,-270.9176414580435,35309.33673532079
1260800.4115226339,432.15430718569957,-2.6004473985383845,-6.998989108412616e-07,0.007976416887623013,47393.098433302024,0.0147858983267464,-0.00011463668847958497,5.6730258217711444e-11,618.1108244126943,34905.35165442844,-271.0777262639052,35252.384752577236
1260819.117096895,432.4311945615235,-2.589705796813803,-7.04258735362262e-07,0.008006135912341618,47250.39266558914,0.014817623752264914,-0.0001147350339050462,5.733538054732718e-11,618.077361785769,34762.554811119015,-270.94447339669694,35109.68769950809
1260837.8226711561,432.70850788137915,-2.585437119481192,-7.068853516234277e-07,0.008023982289399621,47193.454816916186,0.014836346866568564,-0.00011473258291150085,5.760895691578686e-11,618.043847682296,34705.807813433516,-271.09309541666715,35052.75856569914
1260856.5282454172,432.9862368207214,-2.581397976105132,-7.093895987726059e-07,0.00804096962062855,47139.57476307268,0.014854151502498145,-0.00011472275338056256,5.7864349849789e-11,618.0102833500258,34652.112197214985,-271.23525362509133,34998.88722693992
1260875.2338196784,433.2643761447928,-2.5710819447730318,-7.135141656561757e-07,0.008068931908893205,47002.55639769271,0.014884110080914071,-0.00011480608330939019,5.844175111006022e-11,617.9766694215939,34514.972807068545,-271.0718996256219,34861.877576864514
1260893.9393939395,433.5429216189711,-2.5670433451151555,-7.16006623367878e-07,0.00808577540504847,46948.6938940932,0.014901824703069706,-0.00011479487346932366,5.869786539699508e-11,617.9430064087662,34461.284418937794,-271.2036365567206,34808.02378878984
1260912.6449682007,433.8218692425447,-2.563134311725536,-7.184414455044936e-07,0.008102205166204341,46896.555479322444,0.014919106389611662,-0.00011478006521843818,5.894503700860631e-11,617.9092947950404,34409.318460532224,-271.33366556306913,34755.894089764195
1260931.3505424617,434.101215205393,-2.5530580494760824,-7.224511463261365e-07,0.008129249624947557,46762.74429930868,0.014948201184302965,-0.0001148554651040371,5.951143497848849e-11,617.8755350408802,34275.36651570381,-271.1504250288756,34622.09162571582
1260950.0561167228,434.3809555560688,-2.5491492425084514,-7.248742447454842e-07,0.00814554092389455,46710.61869875347,0.014965393401738757,-0.00011483932477865655,5.97592009650293e-11,617.8417276238292,34223.40356730979,-271.2705535873513,34569.97474134627
1260968.7616909838,434.66108532211655,-2.5454520167336363,-7.271848460675694e-07,0.008161052654030778,46661.31043146024,0.014981741239435976,-0.00011481647508559697,5.998972959853953e-11,617.807873144823,34174.25333970103,-271.3860223868727,34520.67519045898
1260987.4672652448,434.94159503181135,-2.535767697954185,-7.30977962275088e-07,0.008186510398134542,46532.73366980227,0.015009209440086494,-0.00011487822944480644,6.052931376057743e-11,617.7739727485463,34045.51181802059,-271.1786453419139,34392.107145427224
1261006.172839506,435.2224739877132,-2.532070411544562,-7.332772341383905e-07,0.008201893543491531,46483.433538196565,0.015025470854675338,-0.00011485414480819447,6.076023641995824e-11,617.7400277278152,33996.36078434404,-271.28508140384844,34342.81573066801
1261024.8784137673,435.50371296907474,-2.528572886999713,-7.35470438569085e-07,0.008216546160363632,46436.79277905851,0.015040936151233248,-0.00011482377900473875,6.097467013065637e-11,617.7060391969834,33949.86534751744,-271.38769811770834,34296.18368859672
1261043.5839880283,435.78530765810217,-2.5192584524791797,-7.390591863339741e-07,0.00824052076265863,46313.15419077375,0.01506686951159139,-0.00011487276396729948,6.148831501300394e-11,617.6720076778682,33826.04099796065,-271.1591880395079,34172.55381759901
1261062.2895622896,436.06725471467524,-2.5157606005354376,-7.41241442670214e-07,0.00825505367636124,46266.51725412939,0.015082251329743402,-0.00011484125532684317,6.170296805675433e-11,617.6379335741331,33779.54120875444,-271.25354386660933,34125.92559846197
1261080.9951365509,436.34955172378557,-2.5123146797072424,-7.434140307875396e-07,0.008269504687265236,46220.568967546016,0.015097560064496467,-0.00011480899433786366,6.191556072466807e-11,617.6038171776385,33733.73178208072,-271.3495696521715,34079.98602960619
1261099.7007108117,436.63219913877884,-2.5030954479103795,-7.469775188369159e-07,0.008293207355510665,46098.20599127369,0.015123302006788748,-0.00011485551980730648,6.242979425969341e-11,617.569658433596,33611.17303971763,-271.11092686948723,33957.63177128174
1261118.4062850731,436.9151979160612,-2.4996489100258374,-7.491389942012781e-07,0.008307539354164034,46052.25755058728,0.015138526045536033,-0.00011482212327611934,6.264256036863977e-11,617.5354572264216,33565.35541001231,-271.19881847524374,33911.692048763485
1261137.1118593342,437.19854856965384,-2.4962446915942778,-7.512971883665951e-07,0.008321832747633014,46006.86954410041,0.015153724910073612,-0.00011478834238144607,6.285419747724194e-11,617.5012134939943,33520.10036719592,-271.2888200248702,33866.312760665045
1261155.8174335952,437.48224932502825,-2.4871026362956714,-7.548471583705133e-07,0.008345345080607563,45885.541506152644,0.015179363518209064,-0.0001148330949057896,6.337072013044846e-11,617.4669274507709,33398.56759475904,-271.0410808838187,33744.99344132599
1261174.5230078562,437.76629769925637,-2.4836975090555584,-7.569940388914117e-07,0.008359519601130941,45840.14938462194,0.015194476191959695,-0.00011479818027021445,6.358249237050656e-11,617.4325993968204,33353.30047041181,-271.1230311843638,33699.61003862427
1261193.2285821175,438.0506919177817,-2.480337347589809,-7.591351777445706e-07,0.00837363978651782,45795.35302524597,0.015209545245671908,-0.00011476275059492097,6.379275275792649e-11,617.3982295466027,33308.631112654766,-271.20694390380066,33654.82239829757
1261211.9341563787,438.33543223119705,-2.4712772062664428,-7.62666933509731e-07,0.008396933523217022,45675.12298798696,0.015235045320261022,-0.00011480548925896666,6.431083275958129e-11,617.3638178698332,33188.18728927661,-270.95002683833815,33534.6010803081
1261230.6397306398,438.6205191880903,-2.467915846411363,-7.647965739806729e-07,0.008410935156606049,45630.31857007693,0.015250026811357197,-0.00011476893000977517,6.452118762571531e-11,617.3293643002135,33143.50200035606,-271.0259827683692,33489.8053818879
1261249.345304901,438.90595274007785,-2.4646153709353245,-7.669088227201413e-07,0.008424806309456778,45586.32212666962,0.015264877312670276,-0.00011473120654315752,6.472821728146143e-11,617.2948688435906,33099.62609697752,-271.1033076304264,33445.81765819069
1261268.050879162,439.19172994743167,-2.4556665366336756,-7.704006316480417e-07,0.008447741631071,45467.58167960989,0.015290075880330885,-0.0001147707329731674,6.524443455712015e-11,617.2603318552393,32980.6619683178,-270.83636911170373,33327.08593106134
1261286.756453423,439.4778470168492,-2.452364580499435,-7.725012704241694e-07,0.008461495467395068,45423.57326585792,0.015304838006040832,-0.00011473189468895471,6.545150538701341e-11,617.225753793591,32936.76638134619,-270.905897679745,33283.08623746003
1261305.462027684,439.76429916632446,-2.4492601059761747,-7.744937141154739e-07,0.008474523791570985,45382.192250788416,0.015318788119205588,-0.00011468682582015237,6.564089380558484e-11,617.1911352365647,32895.4960779573,-270.97327043240455,33241.71394276146
1261324.1676019456,440.0510772644286,-2.4406761405854795,-7.777770633711166e-07,0.008496001962395788,45268.31798678079,0.015342421375611984,-0.00011471377758800599,6.612830212377673e-11,617.1564772877194,32781.38244832388,-270.6905262665366,33127.84839934506
1261342.8731762066,440.3381709981077,-2.437569963549832,-7.797583480720904e-07,0.008508921265116367,45226.92137094516,0.015356286580504865,-0.00011466768960488584,6.631757977305802e-11,617.1217811934172,32740.089512053895,-270.750788926384,33086.46050432092
1261361.5787504676,440.62557148275124,-2.434649732131838,-7.816378471768799e-07,0.00852116144022921,45187.998228883924,0.015369387883693889,-0.000114615786313657,6.649002403527418e-11,617.0870480273883,32701.268502030012,-270.80946676593305,33047.54608329147
1261380.2843247287,440.91327459246196,-2.4264091427977794,-7.847249492780072e-07,0.008541278486123285,45078.702236419034,0.015391547549864116,-0.00011463101359238287,6.694973588397713e-11,617.0522782882593,32591.719649439434,-270.51311564905666,32938.25881207864
1261398.98989899,441.2012771565864,-2.423487004624842,-7.865937228084373e-07,0.008553417126250087,45039.7601739363,0.015404567276595367,-0.00011457818151298907,6.712194184604025e-11,617.0174723592128,32552.873291372132,-270.5652926631042,32899.325471068245
1261417.695473251,441.4895763585798,-2.4206462539165874,-7.884285384035534e-07,0.008565322664770166,45001.89906545811,0.015417331845635035,-0.00011452334667298719,6.728804867916863e-11,616.9826305806359,32515.108883030734,-270.6184293286973,32861.47308428267
1261436.4010475122,441.7781701350273,-2.4125547669345093,-7.914455224319283e-07,0.008584913085306596,44894.59325061953,0.015438963996392859,-0.0001145339807734295,6.773970547589543e-11,616.9477532018984,32407.542169206677,-270.31393105158446,32754.17599135699
1261455.1066217734,442.0670564428226,-2.409711875804246,-7.932696409367883e-07,0.008596719322145844,44856.70990363437,0.015451647235918327,-0.00011447824733226758,6.790551724181928e-11,616.9128404699156,32369.74930649562,-270.36078046052285,32716.301366505013
1261473.8121960345,442.3562323792707,-2.407008992754898,-7.950208510688684e-07,0.00860804084652813,44820.68785894509,0.015463783200325416,-0.00011441837561241835,6.805886457162653e-11,616.8778927354863,32333.817685013306,-270.40753357958846,32680.2880441692
1261492.5177702955,442.645691244881,-2.39917537408856,-7.978954909158915e-07,0.008626641983331676,44716.8195363888,0.01548434618949211,-0.00011442049052090363,6.849042129752581e-11,616.8429108082629,32229.67902432521,-270.093490946828,32576.428444186648
1261511.2233445565,442.93542530345,-2.3964701528321655,-7.996362857398777e-07,0.00863786922422573,44680.772218152415,0.015496402997599652,-0.00011435978520486186,6.864338983306817e-11,616.8078956231877,32193.716319155952,-270.1343660348563,32540.389848744286
1261529.928918818,443.2254280299364,-2.393897805458429,-8.013079190772121e-07,0.008648638608854724,44646.491100516796,0.015507940659145831,-0.00011429518837372695,6.878441679227904e-11,616.7728479688305,32159.520014518785,-270.175408364642,32506.117454122974
1261548.634493079,443.5156969026391,-2.3863087308719995,-8.040473669254145e-07,0.008666306214126104,44545.8819645194,0.015527488218263143,-0.00011428929584374371,6.919655556870739e-11,616.7377681499462,32058.6322770688,-269.853003858577,32405.517041360166
1261567.34006734,443.8062301924354,-2.383733859213367,-8.057088570042707e-07,0.008676985928201934,44511.57273245234,0.015538948821948766,-0.00011422392718912118,6.933713229066766e-11,616.7026563755039,32024.402415060587,-269.88853868811594,32371.216532747974
1261586.0456416013,444.09702717222103,-2.3811535726402586,-8.073914024050467e-07,0.00868779257545577,44477.18889617899,0.015550566936323205,-0.00011415964902166439,6.948050051248526e-11,616.6675127333765,31990.100568192593,-269.92666077619583,32336.841420149773
1261604.7512158623,444.3880903606997,-2.373552100541059,-8.101631988616607e-07,0.008705614639576965,44376.41844807661,0.015570355693412332,-0.0001141550190849077,6.990047928312549e-11,616.6323369191713,31889.04802052772,-269.6006615040594,32236.07969594283
1261623.4567901236,444.67942289047295,-2.370969040274807,-8.118353056164797e-07,0.008716329776580425,44342.00327062905,0.015581894528346529,-0.00011408995062531035,7.004338730582807e-11,616.5971285543045,31854.7093007021,-269.6331866454207,32201.673242610985
1261642.1623643849,444.9710277146434,-2.3683438333555635,-8.135530615894563e-07,0.008727329712033103,44307.02459580788,0.015593775327506266,-0.00011402730799084467,7.019315317784327e-11,616.5618872818853,31819.810291158283,-269.6688863143498,32166.703292125818
1261660.8679386459,445.26290655657533,-2.360661564826048,-8.164026246908855e-07,0.008745596767933904,44205.18267468579,0.015614145906033442,-0.00011402639463912254,7.062864336933813e-11,616.5266128936404,31717.683650867784,-269.3401682014143,32064.87009556001
1261679.573512907,445.55506069466685,-2.3580333084866814,-8.181094835309986e-07,0.008756501596825455,44170.16920395413,0.015625943965195104,-0.00011396292147723225,7.0777955849042e-11,616.4913052350713,31682.74410290347,-269.37005853363075,32029.865349604912
1261698.279087168,445.84749175663706,-2.355371547531021,-8.19856202978069e-07,0.008767652892999158,44134.70738931677,0.015638040566307902,-0.00011390154305026566,7.093322411998674e-11,616.455964109464,31647.359150839686,-269.4028549847546,31994.412259964396
1261716.9846614294,446.14020208588755,-2.34762433402681,-8.227724803140755e-07,0.008786290356459937,44032.00551108822,0.01565891004494986,-0.0001139036983813419,7.138271191504001e-11,616.4205892336115,31544.36914420838,-269.07062648901166,31891.71910695298
1261735.6902356904,446.4331940252591,-2.344959245002895,-8.245078745273774e-07,0.008797343351519382,43996.50537874918,0.015670920677847762,-0.00011384145448254227,7.153753156624493e-11,616.3851803243749,31508.939949427986,-269.0974297010051,31856.227700051357
1261754.3958099515,446.7264691878982,-2.342310524759976,-8.262495459321405e-07,0.008808426990575009,43961.22074565804,0.015682977968248725,-0.00011377946922401298,7.169274853809427e-11,616.3497371868009,31473.728358159144,-269.1263027280242,31820.951792617918
1261773.1013842125,447.0200258254327,-2.334590809281115,-8.291699509220455e-07,0.008827032236899257,43858.889507723055,0.015703876924646285,-0.00011378126537084626,7.214599841185388e-11,616.3142600321851,31371.103905131287,-268.7888846025616,31718.629280560912
1261791.8069584738,447.31386123285193,-2.3319385075707406,-8.309000850112387e-07,0.008838016801041928,43823.56320244094,0.015715846661720906,-0.00011371840977341234,7.230074773747593e-11,616.2787491874358,31335.84470250428,-268.81175031465034,31683.311701377068
1261810.5125327348,447.6079719128752,-2.329433722468717,-8.325495536275114e-07,0.00884847762936965,43790.19725525684,0.015727210983704012,-0.00011365112034927544,7.244120144210272e-11,616.2432050752094,31302.54655806471,-268.835282628401,31649.95448051152
1261829.218106996,447.90235077366964,-2.3219849592368194,-8.353126767377191e-07,0.008866024077641938,43691.47532534405,0.015746928864650067,-0.00011364387064446387,7.287077005135011e-11,616.2076285525741,31203.524093506174,-268.4904449211841,31551.241277137564
1261847.923681257,448.1969897220568,-2.319476427042959,-8.369509761477855e-07,0.008876391242796287,43658.06509296317,0.01575820846073147,-0.00011357578360701074,7.301067717383088e-11,616.1720205976133,31170.176135928898,-268.50838501071183,31517.8397715158
1261866.6292555183,448.4918818503864,-2.3171072810123916,-8.385130245984471e-07,0.008886265260855866,43626.506929887655,0.01576891578025008,-0.00011350354315312016,7.313695044832547e-11,616.1363820451363,31138.68115192387,-268.5271985493076,31486.290335419697
1261885.3348297793,448.7870241149685,-2.309914321793371,-8.411273134929062e-07,0.00890281580395064,43531.191855677964,0.01578751604182366,-0.00011348782769147652,7.35437478772349e-11,616.1007132629818,31043.059298045315,-268.1760228985989,31390.9839884097
1261904.0404040404,449.0824142222138,-2.307541274574376,-8.42678546627089e-07,0.008912601122039057,43499.586989009,0.01579814135234513,-0.00011341485842825708,7.36694102921191e-11,616.0650145283365,31011.51245237134,-268.18961773896154,31359.387849160714
1261922.7459783014,449.37804988731847,-2.3052448359970175,-8.441940614300441e-07,0.008922152556169377,43468.99907471272,0.015808498409736336,-0.00011333994201674832,7.378830901641452e-11,616.0292861173255,30980.984027643917,-268.2046512565529,31328.80866250469
1261941.4515525629,449.6739282880112,-2.298191025338487,-8.467349458082453e-07,0.008938192853113416,43375.538522863295,0.015826546859269153,-0.00011331990045491746,7.418487146139237e-11,615.993528371028,30887.21198869041,-267.8486785456344,31235.356838515807
1261960.157126824,449.97004632408124,-2.2958905010904602,-8.482397389400632e-07,0.008947657684495838,43344.90128275637,0.01583682264456115,-0.00011324428797542687,7.430312319051158e-11,615.9577416641138,30856.629249821657,-267.8586649960533,31204.72832648972
1261978.862701085,450.26639997210447,-2.2937535047383695,-8.496510508863244e-07,0.008956524384098172,43316.43691893941,0.01584639696394101,-0.00011316366445889822,7.440460123774587e-11,615.9219264828249,30828.2204202014,-267.8696557103472,31176.272690973878
1261997.568275346,450.56298118536,-2.2870002142103494,-8.520114597191234e-07,0.008971382560591866,43226.976415900106,0.01586309062161764,-0.00011313365556349053,7.477209655299292e-11,615.8860837996305,30738.44343962821,-267.5086069718559,31086.82091645598
1262016.2738496072,450.85978083474777,-2.284859020472565,-8.534125457171937e-07,0.008980168589215782,43198.46082463763,0.015872587461661366,-0.00011305242015460826,7.487287546111172e-11,615.850214717808,30709.97881074797,-267.514971530586,31058.31405393519
1262034.9794238685,451.15679110019033,-2.2828712006277354,-8.547259696673538e-07,0.00898839557905004,43171.98294265045,0.015881426513249176,-0.00011296653099710946,7.495781372603554e-11,615.8143201824363,30683.55310570066,-267.5225249731013,31031.844900909993
1262053.6849981295,451.4540085581798,-2.2763995662467993,-8.569170421147788e-07,0.009002150457980902,43086.27068886207,0.015896849033529874,-0.00011292728677023572,7.529765212719744e-11,615.778400607256,30597.520409242028,-267.15743354541144,30946.141376303873
1262072.3905723908,451.7514306802438,-2.274407448833347,-8.582207120755282e-07,0.009010302169343235,43059.73987849099,0.015905614215105057,-0.00011284086453237395,7.538185652881945e-11,615.74245629784,30571.037573121626,-267.16073408412615,30919.619295335342
1262091.0961466518,452.04905575658944,-2.272436476141189,-8.595233611937571e-07,0.009018442350478014,43033.48837564397,0.015914371452697234,-0.00011275441470559296,7.546526290632491e-11,615.706487460822,30544.835830969412,-267.165796319072,30893.37652211116
1262109.8017209128,452.3468846655821,-2.2660008688934448,-8.617061251722278e-07,0.009032113618465827,42948.257622217556,0.015929730636395082,-0.00011271456000692417,7.580522226391711e-11,615.6704939900487,30459.282072477876,-266.7980679400504,30808.154498527874
1262128.5072951743,452.64491875764367,-2.2640254086316824,-8.629989061770001e-07,0.009040178232932242,42921.950663276744,0.0159384131573687,-0.00011262757878047554,7.588788024653371e-11,615.634475722318,30433.020673415078,-266.7988794869222,30781.856269650474
1262147.2128694353,452.9431589725972,-2.2620622091311104,-8.642966489878579e-07,0.00904826903307699,42895.80484812938,0.015947132607992617,-0.00011254088634552758,7.597077272563209e-11,615.5984325440496,30406.922266617254,-266.80151437449365,30755.719184786813
1262165.9184436963,453.2416042010599,-2.2556460092453166,-8.664821231977727e-07,0.009061926461063878,42810.83452358568,0.015962511106447527,-0.00011250100718110022,7.631276572849636e-11,615.5623645893154,30321.62650596389,-266.43127980610217,30670.7575907471
1262184.6240179574,453.5402527157195,-2.2536781248650457,-8.677698430240973e-07,0.009069941023003049,42784.63065197978,0.01597115468460868,-0.00011241377981148887,7.639489616283482e-11,615.5262720668661,30295.465819252007,-266.42964145339664,30644.562449865476
1262203.3295922186,453.83910341262975,-2.2517251090739316,-8.690604824715395e-07,0.009077968978223556,42758.62264786316,0.01597981988063244,-0.00011232673609515997,7.647691662417354e-11,615.4901551101168,30269.502792782096,-266.42977119879276,30618.56317669342
1262222.0351664799,454.13815701204084,-2.2453330358985824,-8.712447732570912e-07,0.009091588407495844,42673.97559117078,0.01599518850241886,-0.00011228663421239358,7.682030521152518e-11,615.454013632023,30184.527768102686,-266.0569305688138,30533.924851165895
1262240.740740741,454.43741451927986,-2.2433751403492996,-8.725252493463369e-07,0.009099539589046683,42647.90695450447,0.016003776779866183,-0.00011219905391733987,7.690155007947431e-11,615.4178475110884,30158.4998710408,-266.0527726671694,30507.86494588472
1262259.4463150022,454.7368763488713,-2.241449745452899,-8.737963209246469e-07,0.009107427143396081,42622.268688173725,0.01601229424580854,-0.00011211101201461092,7.698052926805275e-11,615.3816566972163,30132.904031576665,-266.0502771144791,30482.235411159403
1262278.1518892632,455.03654016515964,-2.235114430938941,-8.759564742357065e-07,0.00912086560978422,42538.37884864629,0.016027480845384686,-0.00011206949152517217,7.732128936853897e-11,615.3454414726773,30048.683545920845,-265.6746839358338,30398.354303457687
1262296.8574635242,455.33640284599943,-2.233183977615309,-8.772173304267302e-07,0.009128676658309265,42512.67754007168,0.016035921017947336,-0.00011198092244174076,7.739947879247654e-11,615.3092022147916,30023.020460671654,-265.6679359573556,30372.661726929087
1262315.5630377852,455.6364603315617,-2.2314136731551817,-8.78383580577495e-07,0.009135892697226642,42489.10344849163,0.016043651367642877,-0.00011188745914189973,7.746025564970677e-11,615.2729394142012,29999.48636444611,-265.6629362449773,30349.096367615333
1262334.2686120467,455.93670451794736,-2.225372139601129,-8.803615375344955e-07,0.009148166553616305,42409.12123735102,0.01605747053313037,-0.0001118363271558484,7.777008654628684e-11,615.2366540502852,29919.171347897653,-265.28511298663,30269.12288896131
1262352.9741863075,456.23712622421226,-2.223596718048455,-8.815181310476959e-07,0.009155311776398122,42385.48295840567,0.016065127855251878,-0.00011174242149895355,7.783006016548393e-11,615.2003472325869,29895.569226001327,-265.27623051108054,30245.49334272283
1262371.6797605688,456.5377175813954,-2.221970885657003,-8.825863052172912e-07,0.009161902412899875,42363.83144299887,0.01607212178822068,-0.00011164398954369337,7.787368191718728e-11,615.1640199120925,29873.955714422485,-265.26917409138315,30223.850560243194
1262390.3853348298,456.83847516983167,-2.2162035503521627,-8.843939263628936e-07,0.00917309231245752,42287.49579916531,0.016084662584361496,-0.00011158399794952643,7.815427243002052e-11,615.1276725020784,29797.285838089836,-264.88986103483234,30147.523649557083
1262409.090909091,457.1393964895036,-2.214572551625904,-8.854529731067823e-07,0.009179617299163877,42265.77912000081,0.016091587528649434,-0.00011148520261676865,7.819709346962993e-11,615.0913053046788,29775.603646222822,-264.87924776716744,30125.815703760334
1262427.796483352,457.4404792071737,-2.213005055022318,-8.864802848286186e-07,0.009185941736709214,42244.904917289416,0.01609827424870763,-0.00011138484901611798,7.823367928755336e-11,615.054918601872,29754.765639691814,-264.87032365671007,30104.950234636977
1262446.5020576133,457.7417211636029,-2.207352031670443,-8.882230661451653e-07,0.009196708647722035,42170.09022123858,0.016110327988646905,-0.00011132155474070183,7.850364023182484e-11,615.0185126546083,29679.615405071316,-264.48964533146574,30030.14427239446
1262465.2076318744,458.0431201206521,-2.2057792525322175,-8.892413834143422e-07,0.009202969054104126,42149.149204489586,0.016116946747445658,-0.00011122086639290606,7.853942447805382e-11,614.9820877333731,29658.707173513303,-264.4772715725941,30009.21198967408
1262483.9132061356,458.3446728996535,-2.2043425280746947,-8.901796101156177e-07,0.009208729373215156,42130.01482166923,0.016122964622929316,-0.00011111614393913528,7.856025181283422e-11,614.9456442223175,29639.60762742138,-264.4669305410632,29990.086341102633
1262502.6187803966,458.646372349647,-2.1989385475698033,-8.917679596887736e-07,0.009218520074807281,42058.51119359215,0.016133859412451202,-0.00011104499057097026,7.880323401915737e-11,614.9091829856552,29567.76812180666,-264.0858572975643,29918.591447494753
1262521.3243546577,458.94821028055105,-2.1974965026427093,-8.926976816843471e-07,0.009224220874832484,42039.30922374651,0.016139813063268678,-0.00011094000446777158,7.882328015435366e-11,614.872705013181,29548.597846387853,-264.07233906243573,29899.398212338598
1262540.0299289187,459.25017975575815,-2.1961815127072346,-8.935526116264313e-07,0.00922945568813367,42021.794244072495,0.016145205598788778,-0.00011083129522534007,7.882931839543475e-11,614.8362111432037,29531.116616252522,-264.0608598213631,29881.891967574364
1262558.73550318,459.55227814359154,-2.1910098931034487,-8.949966933203326e-07,0.009238337687773698,41953.379477040726,0.016155017761338156,-0.00011075291769718746,7.904689053467206e-11,614.7997016937688,29462.366072976674,-263.6798389977782,29813.485935672667
1262577.441077441,459.8545037174201,-2.189689551845821,-8.95843580738876e-07,0.00924351709250233,41935.79626276409,0.016160349597878584,-0.0001106440107941167,7.90521777919297e-11,614.7631768735447,29444.813703366006,-263.66542349316114,29795.91145674639
1262596.1466517022,460.15685554723245,-2.1883662990681683,-8.967016183458912e-07,0.009248763445857806,41918.17295911156,0.016165764917026898,-0.00011053580283064288,7.905900090594974e-11,614.7266367949258,29427.222628552943,-263.65237668336067,29778.29688866451
1262614.8522259633,460.4593353222777,-2.1831856392724593,-8.981611410236343e-07,0.009257728049246756,41849.63898040651,0.01617569234676694,-0.00011045843687314704,7.92799476312236e-11,614.6900812537614,29358.351906657314,-263.27034216065994,29709.771645750414
1262633.5578002245,460.76194524146524,-2.1818568822568176,-8.990109768379624e-07,0.009262918043224494,41831.94545594787,0.016181045771982108,-0.00011035002147757376,7.92860078286684e-11,614.6535099843074,29340.687659534404,-263.25431221569784,29692.086857303013
1262652.2633744855,461.0646870875829,-2.180514152292417,-8.998794882729086e-07,0.009268221387498074,41814.06484708092,0.016186539120675608,-0.00011024268244521414,7.929496111172737e-11,614.6169227711088,29322.83765864537,-263.2395967488898,29674.21498466759
1262670.9689487468,461.3675606815801,-2.1753038004721508,-9.013682983900423e-07,0.009277353776312855,41745.137283763106,0.01619668566255824,-0.00011016701758261549,7.952182531062996e-11,614.5803196358039,29253.572216531382,-262.8563783655807,29605.296157801604
1262689.6745230078,461.6705652753702,-2.173955399220572,-9.022283926373043e-07,0.009282599368619426,41727.18430445813,0.01620211549575627,-0.00011005945490149787,7.952999983782377e-11,614.5437006688016,29235.64682261184,-262.83860811189874,29587.351915168743
1262708.380097269,461.97370068162076,-2.1725967473367875,-9.031045822320723e-07,0.009287942182789534,41709.09374175053,0.016207665900133988,-0.0001099528327476791,7.954061135788033e-11,614.5070658927415,29217.585158705904,-262.8221352450965,29569.270089353548
1262727.0856715299,462.2769684057645,-2.16736350154942,-9.046177452393474e-07,0.00929721127522655,41639.86307993881,0.0162179945403412,-0.00010987860358056501,7.97725745428702e-11,614.4704151256874,29148.015368477296,-262.4376189484498,29500.048164654534
1262745.7912457911,462.58037023499304,-2.1659990130362936,-9.05485319999197e-07,0.009302495095507303,41621.698011626926,0.01622347994330784,-0.00010977174398265528,7.978239321966289e-11,614.4337481516526,29129.876113513063,-262.4180279890743,29481.89183367564
1262764.4968200522,462.88390735439674,-2.164643424129332,-9.063558097934534e-07,0.009307794754166815,41603.64988042605,0.016228987062523546,-0.00010966515233035043,7.979226997653912e-11,614.3970648274152,29111.85516824785,-262.39979304721294,29463.85244002805
1262783.2023943134,463.1875782549399,-2.1594227462566056,-9.07868744637689e-07,0.009317048713308986,41534.58747481956,0.016239313437407803,-0.00010959110255653727,8.00249261506853e-11,614.3603653353466,29042.45245352471,-262.01404666491476,29394.798772195143
1262801.9079685744,463.49138068019465,-2.158061174965844,-9.087305194206316e-07,0.009322288919328238,41516.46292025506,0.016244754809316028,-0.00010948427132634649,8.003400311424607e-11,614.3236499481425,29024.351979568713,-261.9926738923398,29376.682955624517
